ID,Quote Trans,Anchor,Types ,URI,Vocab,LAT,LNG,Place_Type,Citation,Relationship,Date,Location Precision 
561548b3-1616-42a7-b8a9-4d24afe8874e,L. Horatius Barbatus,char-offset:10737,PERSON,,,,,,"4,35",,425-424 B. C.,
63d21c6e-5b1e-4b93-ab1e-dbe7732bed9e,L. Hortensius,char-offset:27706,PERSON,,,,,,"4,42",,422 B. C.,
aae6b3cf-5262-4d7f-a75f-fa73c77c1677,L. Icilius,char-offset:17324,PERSON,,,,,,"4,52",,412-411 B. C.,
14da18b3-124c-4e3a-96ad-4409586c86a2,L. Julius,char-offset:2155,PERSON,,,,,,"4,16",,439 B. C.,
7d2d3aed-e7a1-4122-b2bc-110c7adb994c,L. Julius,char-offset:27415,PERSON,,,,,,"4,26",,431 B.C.,
210eace8-9ed4-4f13-b061-167f57e68c7d,L. Julius,char-offset:28034,PERSON,,,,,,"4,27",,431 B.C.,
b6c38725-3291-4164-8180-37d13ee4d987,L. Julius,char-offset:35795,PERSON,,,,,,"4,30",,430-428 B. C.,
ef5286e1-6dae-4b05-a7df-f7f321b6873c,L. Manlius Capitolinus,char-offset:27599,PERSON,,,,,,"4,42",,422 B. C.,
861f60a8-9af3-4455-a2a8-7dd788f12786,L. Minucius,char-offset:34780,PERSON,,,,,,"4,12",,440 B. C.,
03c26735-86e2-4709-b153-ae305e46b919,L. Minucius,char-offset:228,PERSON,,,,,,"4,16",,439 B. C.,
5c7ac881-1a0c-4199-9e5f-aa8f0d1873ed,L. Papirius Crassus,char-offset:12465,PERSON,,,,,,"4,21",,436 B.C.,
4e691cac-5c84-46f5-ade8-e70f7835d7fd,L. Papirius Crassus,char-offset:35771,PERSON,,,,,,"4,30",,430-428 B. C.,
5a2e1696-59fd-4c60-979c-0902e1738169,L. Papirius Mugilanus,char-offset:27648,PERSON,,,,,,"4,42",,422 B. C.,
f4f7e47b-8f7a-4440-8d5f-bf8633547782,L. Papirius Mugilanus,char-offset:31848,PERSON,,,,,,"4,43",,421 B. C.,
8d92821a-eb52-48f3-9ece-5b0756263e63,L. Papirius Mugilanus,char-offset:38366,PERSON,,,,,,"4,30",,430-428 B. C.,
50bdfbe1-1966-4452-917a-0b8e9535eb05,L. Pinarius Mamercus,char-offset:22015,PERSON,,,,,,"4,25",,432 B.C.,
7a2a5849-262c-49eb-a220-987cedc9d1d9,L. Quinctius,char-offset:1982,PERSON,,,,,,"4,16",,439 B. C.,
74a699c1-c008-47bd-8f99-fc4de9319747,L. Quinctius Cincinnatus,char-offset:32961,PERSON,,,,,,"4,44",,420 B. C.,
6b3fac00-0bf1-4282-894a-308f50bc9683,L. Quinctius Cincinnatus,char-offset:4133,PERSON,,,,,,"4,17",,438 B.C.,
9e85df55-d58d-4f84-9977-745f15800f58,L. Quinctius Cincinnatus,char-offset:10685,PERSON,,,,,,"4,35",,425-424 B. C.,
0e559d17-a48e-43c7-96c7-3ce6c060918b,L. Roscius,char-offset:2394,PERSON,,,,,,"4,17",,438 B.C.,
c9dc735b-9987-4bfe-afea-90158b9869df,L. Sempronius Atratinus,char-offset:22026,PERSON,,,,,,"4,7",,444 B. C.,
356160f2-84f6-49ee-8e5d-e592b18a1bc5,L. Sergius,char-offset:36816,PERSON,,,,,,"4,30",,430-428 B. C.,
7fe987d5-6fa9-4d75-ac45-53e923a422ad,L. Sergius,char-offset:1093,PERSON,,,,,,"4,46",,418 B. C.,
b3c26768-d30a-4184-b872-c9f98ce9e715,L. Sergius Fidenas,char-offset:3649,PERSON,,,,,,"4,17",,438 B.C.,
ce6636ae-8c4d-4396-b1e3-04c63948e2ae,L. Sergius Fidenas,char-offset:21345,PERSON,,,,,,"4,25",,432 B.C.,
24958d3b-23fd-4e89-a30a-761a7160bec2,L. Sergius Fidenas,char-offset:36470,PERSON,,,,,,"4,30",,430-428 B. C.,
7c4e8ef9-2ed3-4f84-9e39-ce9d31ebbb95,L. Sergius Fidenas,char-offset:11340,PERSON,,,,,,"4,35",,425-424 B. C.,
7cc96b28-72db-47cd-8e8a-2f81db9e9f59,L. Servilius Structus,char-offset:4600,PERSON,,,,,,"4,47",,418 B. C.,
55eebe18-7b03-412f-a5d9-cb01d15d06b1,L. Sextius,char-offset:9559,PERSON,,,,,,"4,49",,416-414 B. C.,
5a15b648-8422-452f-95ed-9a99f626947c,L. Tarquinius,char-offset:8842,PERSON,,,,,,"4,3",,445 B.C.,
388d9883-9f4a-4f16-9e0f-468730c59a76,L. Valerius Potitus,char-offset:9956,PERSON,,,,,,"4,49",,416-414 B. C.,
cf745237-44e0-4a0f-a370-9385ef1b5bea,L. Valerius Potitus,char-offset:34768,PERSON,,,,,,"4,58",,407 B.C.,
a102872f-e8ac-4697-917e-ec04c6764c15,L. Verginius,char-offset:13654,PERSON,,,,,,"4,21",,436 B.C.,
0b5c6d54-441e-4a7a-be66-90776147f622,Labican,char-offset:26008,PLACE,http://pleiades.stoa.org/places/74935822,Via Labicana,41.82747011,12.73885699,road,"4,41",,423 B. C.,
b64aae41-f410-4388-ab55-a74f5389e0a2,Labicans,char-offset:37115,PEOPLE,http://pleiades.stoa.org/places/432900,Latium,41.7909,12.7621,"region,people","4,45",Enemy,419 B. C.,
a14774e0-2bbe-40bb-b0c3-f2a12503e4fe,Labicans,char-offset:37528,PEOPLE,http://pleiades.stoa.org/places/432900,Latium,41.7909,12.7621,"region,people","4,45",Enemy,419 B. C.,
2ecf4a6e-7ea9-4ccd-9ef8-2620c7a8252a,Labicans,char-offset:37817,PEOPLE,http://pleiades.stoa.org/places/432900,Latium,41.7909,12.7621,"region,people","4,45",Enemy,419 B. C.,
90fc5a56-d7f8-4d91-83a0-600bf03b475e,Labicans,char-offset:3917,PEOPLE,http://pleiades.stoa.org/places/432900,Latium,41.7909,12.7621,"region,people","4,47",Enemy,418 B. C.,
11b4a7c6-b478-4eeb-9e77-edbcf43c122f,Labici,char-offset:37289,PLACE,http://pleiades.stoa.org/places/432900,Latium,41.7909,12.7621,"region,people","4,45",Enemy,419 B. C.,
9bb02fa0-c39b-4a93-b02f-d6418e7b8dd1,Labici,char-offset:3974,PLACE,http://pleiades.stoa.org/places/432900,Latium,41.7909,12.7621,"region,people","4,47",Enemy,418 B. C.,
99c80ec9-8565-4209-8a68-5c7bd101d63e,Labici,char-offset:4016,PLACE,http://pleiades.stoa.org/places/432900,Latium,41.7909,12.7621,"region,people","4,47",New Roman Territory,418 B. C.,
ea9daa8f-2794-42c0-b137-6b13d5abf32b,Labici,char-offset:4418,PLACE,http://pleiades.stoa.org/places/432900,Latium,41.7909,12.7621,"region,people","4,47",,418 B. C.,
6b088cb2-ce32-46fb-8e02-c88d0207ab4a,Labici,char-offset:4548,PLACE,http://pleiades.stoa.org/places/432900,Latium,41.7909,12.7621,"region,people","4,47",,418 B. C.,
9c64f49b-c2b6-4af3-8740-e7892e8e20ad,Labici,char-offset:9145,PLACE,http://pleiades.stoa.org/places/432900,Latium,41.7909,12.7621,"region,people","4,49",Enemy,416-414 B. C.,
b172ef1f-1aa7-4b5c-9067-597fb6e15662,Labici,char-offset:9683,PLACE,http://pleiades.stoa.org/places/432900,Latium,41.7909,12.7621,"region,people","4,49",,416-414 B. C.,
d2fa981c-f1b0-4a00-b569-bade11ba0076,Lake Fucinus,char-offset:32029,PLACE,http://pleiades.stoa.org/places/432853,Fucinus L.,41.995,13.547222,lake,"4,57",,408 B.C.,
97182716-18da-4e07-aac9-8bb111cef556,Lanuvium,char-offset:28767,PLACE,http://pleiades.stoa.org/places/422956,"Lanuvium|Lanuvium, Lanuvio|Lanuvio",41.67439,12.6974,settlement,"4,27",,431 B.C.,
81accd84-86cd-4725-88bc-13b261954230,Lars Tolumnius,char-offset:2269,PERSON,,,,,,"4,17",,438 B.C.,
17f40f87-31d0-4031-ae8f-2b3ba3a75833,Lars Tolumnius,char-offset:3456,PERSON,,,,,,"4,32",,426 B.C,
6624c0f7-08ae-4188-9625-bbe4a779723f,Lars Tolumnius,char-offset:35061,PERSON,,,,,,"4,58",,407 B.C.,
81f5e332-dc6a-41ad-964f-b0d9ab2b9970,Latins,char-offset:15903,PEOPLE,http://pleiades.stoa.org/places/432900,Latium,41.7909,12.7621,"region,people","4,37",Ally,423 B. C.,
ecf52c81-dfad-4648-9a03-d0674053fce9,Latins,char-offset:24411,PEOPLE,http://pleiades.stoa.org/places/432900,Latium,41.7909,12.7621,"region,people","4,26",Ally,431 B.C.,
4040d921-b161-4f4f-86f8-63d85075c3af,Latins,char-offset:27788,PEOPLE,http://pleiades.stoa.org/places/432900,Latium,41.7909,12.7621,"region,people","4,26",Ally,431 B.C.,
e7df3a4b-99e2-4053-9cd6-6743c21543ca,Latins,char-offset:34107,PEOPLE,http://pleiades.stoa.org/places/432900,Latium,41.7909,12.7621,"region,people","4,29",Ally,431-429 B. C.,
2d9adf7d-3371-4c56-8d01-9f2d6dfaba96,Licinius,char-offset:17106,PERSON,,,,,,"4,23",,434 B.C.,
618f5c14-f5b3-4513-abc5-a2dcfbef9fe8,Licinius Macer,char-offset:22492,PERSON,,,,,,"4,7",,444 B. C.,
45da0190-4904-44f0-bac1-745bba07fa55,Lucius,char-offset:24540,PERSON,,,,,,"4,26",,431 B.C.,
04ad5784-d12d-4f36-99bd-95fdf5cbd5cf,Lucius Menenius Lanatus,char-offset:33873,PERSON,,,,,,"4,12",,440 B. C.,
2c83df88-6a29-4bb6-8a37-9fdcea287e35,Lucius Minucius,char-offset:37176,PERSON,,,,,,"4,13",,439 B. C.,
4025ee55-02ad-4cc6-b2df-8c28a842ff30,Lucius Papirius Mugilanus,char-offset:21996,PERSON,,,,,,"4,7",,444 B. C.,
60fed640-e67b-4e02-8ee9-10603e2a7afd,Lucius Quinctius,char-offset:39122,PERSON,,,,,,"4,13",,439 B. C.,
81d70bfa-55c2-4b1a-8eb8-cc753e725dec,Lucius Sergius Fidenas,char-offset:37588,PERSON,,,,,,"4,45",,419 B. C.,
82b59dcf-efbe-4218-bbe6-1b282df123c3,M. Aebutius Helva,char-offset:32269,PERSON,,,,,,"4,11",,441 B. C.,
4b8d77f8-cc9c-45ca-8fa6-5bd9508c445b,M. Canuleius,char-offset:34571,PERSON,,,,,,"4,44",,420 B. C.,
eb1ee9e9-5a57-4669-9cf9-ce77d1e48587,M. Cornelius Maluginensis,char-offset:12435,PERSON,,,,,,"4,21",,436 B.C.,
0e591b16-0ebc-4a29-9754-3fd8aa95b1e0,M. Fabius,char-offset:30120,PERSON,,,,,,"4,27",,431 B.C.,
767ed3fa-2277-457e-8660-ccdec6e1ee66,M. Fabius Vibulanus,char-offset:4469,PERSON,,,,,,"4,17",,438 B.C.,
f08d20b8-19a0-48f4-a729-1bcd5dfd7cd1,M. Fabius Vibulanus,char-offset:21309,PERSON,,,,,,"4,25",,432 B.C.,
c710b149-cffc-44e0-95f6-2ef7eed0c267,M. Folius,char-offset:21330,PERSON,,,,,,"4,25",,432 B.C.,
5174bc4c-f420-44c7-835f-ca9b5941255a,M. Geganius,char-offset:30594,PERSON,,,,,,"4,27",,431 B.C.,
975dbb18-0384-4a10-b2b2-903fdfe0a0c7,M. Geganius,char-offset:27775,PERSON,,,,,,"4,9",,443 B.C.,
bd36caab-8a4d-4f26-9371-0d38e9b07313,M. Geganius Macerinus,char-offset:3593,PERSON,,,,,,"4,17",,438 B.C.,
7ae6a238-8c1c-43ce-abe0-5e5b8e6af6b5,M. Geganius Macerinus,char-offset:16526,PERSON,,,,,,"4,22",,435 B.C.,
fda6f0fa-e0cf-4b25-8579-a9d5ef825332,M. Geganius Macerinus,char-offset:22873,PERSON,,,,,,"4,8",,444 - 443 B. C.,
21d4802a-4e6a-42e5-9d8b-f5550630a189,M. Genucius,char-offset:37,PERSON,,,,,,"4,1",,445 B.C.,
94281663-5d26-4c18-b89e-38240e2e1d52,M. Manlius,char-offset:33045,PERSON,,,,,,"4,44",,420 B. C.,
bd0aa61a-6c2a-4d62-8579-9538cf0b9492,M. Manlius,char-offset:16852,PERSON,,,,,,"4,23",,434 B.C.,
1ca03965-feb2-4832-b489-0bebf4a8aaf7,M. Menenius,char-offset:19541,PERSON,,,,,,"4,53",,410 B.C.,
c50c9c22-ee54-4fde-87e5-011dcea97e91,M. Metilius,char-offset:5085,PERSON,,,,,,"4,48",,417 B. C.,
2f56d409-23ef-4883-8636-cd6997b6102f,M. Papirius Atratinus,char-offset:18124,PERSON,,,,,,"4,52",,412-411 B. C.,
0d04c27d-d58d-4d70-9e2c-bfe6b40367bd,M. Papirius Crassus,char-offset:33011,PERSON,,,,,,"4,12",,440 B. C.,
8a0a607a-325e-4769-8104-8fbd1c3f115f,M. Papirius Mugilanus,char-offset:37612,PERSON,,,,,,"4,45",,419 B. C.,
9e20b868-2a82-4401-939f-02581ff26ada,M. Papirius Mugilanus,char-offset:4787,PERSON,,,,,,"4,47",,418 B. C.,
611fddab-bf03-4fb8-9fe4-0bafd93c31a3,M. Postumius,char-offset:22543,PERSON,,,,,,"4,40",,423 B. C.,
456f9514-9906-4820-b87e-c962cda769d4,M. Postumius,char-offset:26444,PERSON,,,,,,"4,41",,423 B. C.,
2d58b193-3ea2-4eae-a779-7c0988a814bd,M. Postumius,char-offset:98,PERSON,,,,,,"4,31",,428-426 B. C.,
fd5ad9f8-cc9d-4376-be92-5e8d51df81c1,M. Postumius Regillensis,char-offset:10025,PERSON,,,,,,"4,49",,416-414 B. C.,
3a434028-1782-4466-8a49-c4f45d6bf4c3,Macer,char-offset:16950,PERSON,,,,,,"4,23",,434 B.C.,
05b9c805-4308-4b69-9f77-d23540ad3299,Macer Licinius,char-offset:11260,PERSON,,,,,,"4,20",,437 B. C.,
